,user,id,text,created_at,clean_text,polarity,subjectivity,sentiment,neg,neu,pos,compound,topic_id,topic
669,@naa_two,498854812734087169,"N @INCIndia advocating about Bharat Ratnas to freedom fighters while themselves giving it away to Nehru, Indira and Rajiv is plain bullshit.",2014-08-11 15:33:50+00:00,n advocating about bharat ratnas to freedom fighters while themselves giving it away to nehru indira and rajiv is plain bullshit,-0.21428571428571427,0.35714285714285715,positive,0.181,0.58,0.239,0.3818,0,Cricket
670,@naa_two,498854266363056128,Opposing Bharat Ratna to AB Vajpayee is an insult to this country and its democracy. By far India's most loved PM. #ManishVsSwamy,2014-08-11 15:31:40+00:00,opposing bharat ratna to ab vajpayee is an insult to this country and its democracy by far india s most loved pm manishvsswamy,0.4333333333333333,0.7666666666666666,positive,0.12,0.727,0.153,0.2247,0,Cricket
671,@naa_two,498854266363056128,Opposing Bharat Ratna to AB Vajpayee is an insult to this country and its democracy. By far India's most loved PM. #ManishVsSwamy,2014-08-11 15:31:40+00:00,opposing bharat ratna to ab vajpayee is an insult to this country and its democracy by far india s most loved pm manishvsswamy,0.4333333333333333,0.7666666666666666,positive,0.12,0.727,0.153,0.2247,0,Cricket
672,@naa_two,498649964260495360,"Ahh, the joys of clearing a Mumbai University exam!",2014-08-11 01:59:50+00:00,ahh the joys of clearing a mumbai university exam,0.0,0.0,positive,0.0,0.686,0.314,0.4939,2,Opposition
673,@naa_two,498171853945319425,Looks like @imVkohli 's off field duck hunting is creeping into his cricket! The recent glory can only help you this much to retain ur spot.,2014-08-09 18:20:00+00:00,looks like s off field duck hunting is creeping into his cricket the recent glory can only help you this much to retain ur spot,0.06666666666666667,0.48333333333333334,positive,0.0,0.707,0.293,0.8271,1,Modi
674,@naa_two,498170233740197888,High time Kohli's axed for the next Test. Hopes of levelling this series are slim with momentum Eng has. #EngvInd #TheBigTest,2014-08-09 18:13:33+00:00,high time kohli s axed for the next test hopes of levelling this series are slim with momentum eng has engvind thebigtest,0.08,0.26999999999999996,positive,0.095,0.788,0.116,0.128,1,Modi
675,@naa_two,498170029511168000,RT @ESPNcricinfo: England's best bowler v India's best batsman. Anderson v Kohli. 7 for 4 in 30 balls in this series. #engvind http://t.co/…,2014-08-09 18:12:45+00:00,england s best bowler v india s best batsman anderson v kohli 7 for 4 in 30 balls in this series engvind,1.0,0.3,positive,0.0,0.625,0.375,0.8555,0,Cricket
676,@naa_two,498170020166238208,RT @SirJadeja: Ajit Agarkar in Australia 1999 was batting better than Virat Kohli in England 2014. #IndVsEng #EngvInd,2014-08-09 18:12:43+00:00,ajit agarkar in australia 1999 was batting better than virat kohli in england 2014 indvseng engvind,0.5,0.5,positive,0.0,0.838,0.162,0.4404,1,Modi
677,@naa_two,498169701684355074,"RT @ESPNcricinfo: ""Personally I feel Virat is middling the ball very well."" - We assume MS Dhoni means in the nets. #engvind",2014-08-09 18:11:27+00:00,personally i feel virat is middling the ball very well we assume ms dhoni means in the nets engvind,0.1,0.3,positive,0.0,0.877,0.123,0.3384,0,Cricket
678,@naa_two,498146978136485889,"@LambaBhavesh More like ""Mauuuaaali Bhaaaai""! XD :P",2014-08-09 16:41:09+00:00,more like mauuuaaali bhaaaai xd p,0.5,0.5,positive,0.0,0.313,0.687,0.7645,2,Opposition
679,@naa_two,498140583106342913,"The Lord's Test, and it's all down hill from there. Wonder what would it take for India to perform well overseas! #TheBigTest #EngvInd",2014-08-09 16:15:44+00:00,the lord s test and it s all down hill from there wonder what would it take for india to perform well overseas thebigtest engvind,-0.15555555555555559,0.2888888888888889,positive,0.0,0.913,0.087,0.2732,0,Cricket
680,@naa_two,495496762442784768,"RT @timesofindia: Why only MPs? Why not fast-track all criminal trials, Supreme Court asks http://t.co/2tKgkR8glp http://t.co/SXmBdrY5S9",2014-08-02 09:10:08+00:00,why only mps why not fast track all criminal trials supreme court asks,-0.16666666666666666,0.7166666666666668,positive,0.189,0.611,0.2,0.0516,2,Opposition
681,@naa_two,495496752900739072,RT @BJP4India: PM Shri @narendramodi encourages self-certification in place of affidavits &amp; attestations to benefit the common man: http://…,2014-08-02 09:10:06+00:00,pm shri encourages self certification in place of affidavits amp attestations to benefit the common man,-0.3,0.5,positive,0.0,0.704,0.296,0.7096,2,Opposition
682,@naa_two,495275737994113025,"And the countless times I've seen you in it. Almost like ""Tu 13 Dekh"" on a black tee = @LambaBhavesh :p",2014-08-01 18:31:52+00:00,and the countless times i ve seen you in it almost like tu 13 dekh on a black tee p,-0.08333333333333333,0.4666666666666667,positive,0.0,0.879,0.121,0.2975,0,Cricket
683,@naa_two,495238181466304513,"Haha. Bullshit. Fine Jadeja half the match's fees, reversing it only on an appeal. N, free Anderson of any charges? Excellent. #Jadanderson",2014-08-01 16:02:38+00:00,haha bullshit fine jadeja half the match s fees reversing it only on an appeal n free anderson of any charges excellent jadanderson,0.30833333333333335,0.6277777777777778,positive,0.18,0.459,0.361,0.7096,0,Cricket
684,@naa_two,495237852192460800,"RT @timesofindia: Pushgate: Anderson, Jadeja not found guilty
http://t.co/LQN9fLWych",2014-08-01 16:01:19+00:00,pushgate anderson jadeja not found guilty,-0.5,1.0,positive,0.0,0.682,0.318,0.3252,2,Opposition
685,@naa_two,494872017653338112,"BS. Why did we hv 2 natn theory for?
RT @timesofindia: Opinion: BJP double standards -granting citizenship to Bangladesh Hindu immigrants",2014-07-31 15:47:37+00:00,bs why did we hv 2 natn theory for opinion bjp double standards granting citizenship to bangladesh hindu immigrants,0.0,0.0,positive,0.0,0.881,0.119,0.3182,2,Opposition
686,@naa_two,494869957289594881,RT @Swamy39: So the final assertion of our sovereignty-- Sushma telling Kerry that their snooping is totally unacceptable. Kudos to Modi.,2014-07-31 15:39:26+00:00,so the final assertion of our sovereignty sushma telling kerry that their snooping is totally unacceptable kudos to modi,0.0,0.875,positive,0.138,0.712,0.15,0.0735,1,Modi
687,@naa_two,494869957289594881,RT @Swamy39: So the final assertion of our sovereignty-- Sushma telling Kerry that their snooping is totally unacceptable. Kudos to Modi.,2014-07-31 15:39:26+00:00,so the final assertion of our sovereignty sushma telling kerry that their snooping is totally unacceptable kudos to modi,0.0,0.875,positive,0.138,0.712,0.15,0.0735,1,Modi
688,@naa_two,494784835097862144,Start of the 5th and final day of this Test. Hope Rahane n Rohit don't disappoint me. Go and play out the day!! #EngvInd #TheBigTest,2014-07-31 10:01:12+00:00,start of the 5th and final day of this test hope rahane n rohit don t disappoint me go and play out the day engvind thebigtest,0.0,1.0,positive,0.093,0.724,0.183,0.3818,2,Opposition
689,@naa_two,494505821753991168,"A needless run, especially when you're playing fr a draw, gt Vijay out. And now Pujara. Little things and we have just 8 wkts left. #EngvInd",2014-07-30 15:32:30+00:00,a needless run especially when you re playing fr a draw gt vijay out and now pujara little things and we have just 8 wkts left engvind,-0.171875,0.625,positive,0.0,0.849,0.151,0.4404,1,Modi
690,@naa_two,494489159474499584,"RT @bhogleharsha: had predicted 420 from 130 overs. it is 445 from 132! england have enough to win, a draw as good as a win for india.",2014-07-30 14:26:17+00:00,had predicted 420 from 130 overs it is 445 from 132 england have enough to win a draw as good as a win for india,0.575,0.475,positive,0.0,0.656,0.344,0.8885,1,Modi
691,@naa_two,494489117023944704,445 to win. More like 132 ovrs fr a draw. So needed services of @GautamGambhir here. Reminds me of Napier 2009. That 400 ball ton. #EngvInd,2014-07-30 14:26:07+00:00,445 to win more like 132 ovrs fr a draw so needed services of here reminds me of napier 2009 that 400 ball ton engvind,0.65,0.45,positive,0.0,0.769,0.231,0.7645,1,Modi
692,@naa_two,494475747952570369,The greatest all rounder of our era. @jacqueskallis75 cricket's gonna miss you. #Legend #KingKallis :'),2014-07-30 13:32:59+00:00,the greatest all rounder of our era cricket s gonna miss you legend kingkallis,1.0,1.0,positive,0.095,0.655,0.25,0.5574,1,Modi
693,@naa_two,494475194883264512,"RT @Colly622: He scored runs for fun, swung it both ways, could hit you in the head and had hands like buckets. Congrats @jacqueskallis75 #…",2014-07-30 13:30:48+00:00,he scored runs for fun swung it both ways could hit you in the head and had hands like buckets congrats,0.3,0.2,positive,0.0,0.662,0.338,0.8481,0,Cricket
694,@naa_two,493811976410505216,"Just can't let the Lord's win advantage run away. Desperately need to reverse our fortunes in the longest format, overseas. #EngvInd",2014-07-28 17:35:24+00:00,just can t let the lord s win advantage run away desperately need to reverse our fortunes in the longest format overseas engvind,0.10000000000000003,0.7,positive,0.098,0.682,0.22,0.4939,2,Opposition
695,@naa_two,493811722638356481,"The least India can do from here is to play it calmly, try avoiding a follow on and look for a draw. #EngvInd",2014-07-28 17:34:23+00:00,the least india can do from here is to play it calmly try avoiding a follow on and look for a draw engvind,2.7755575615628914e-17,0.575,positive,0.096,0.717,0.187,0.3182,1,Modi
696,@naa_two,493811411647483904,"RT @FirstpostSports: Stumps, day 2: A brilliant day for Eng, they have won all the 6 sessions so far. IND-25/1, trail by 544 runs #EngvInd …",2014-07-28 17:33:09+00:00,stumps day 2 a brilliant day for eng they have won all the 6 sessions so far ind 25 1 trail by 544 runs engvind,0.5,1.0,positive,0.0,0.717,0.283,0.8176,1,Modi
697,@naa_two,493599224320126977,"The railways defo doing some good job. This rain 10yrs back would've meant ""Madhya Railway Vahatuk Thappa""!
#MumbaiLocalTrains #MumbaiRains",2014-07-28 03:30:00+00:00,the railways defo doing some good job this rain 10yrs back would ve meant madhya railway vahatuk thappa mumbailocaltrains mumbairains,0.35,0.30000000000000004,positive,0.0,0.868,0.132,0.4404,2,Opposition
698,@naa_two,493425131398520833,RT @ESPNcricinfo: India will be mighty relieved to see the back of Cook. http://t.co/IK4QyM1QbH #engvind http://t.co/JVbLmzRPKg,2014-07-27 15:58:13+00:00,india will be mighty relieved to see the back of cook engvind,0.2,0.45,positive,0.0,0.809,0.191,0.3818,0,Cricket
699,@naa_two,493425031452426241,RT @KapilSharmaK9: Welcome back @WhoSunilGrover aap aye hain comedy nights me.. Phool khile hain gulshan gulshan.. Hahaha,2014-07-27 15:57:49+00:00,welcome back aap aye hain comedy nights me phool khile hain gulshan gulshan hahaha,0.3333333333333333,0.43333333333333335,positive,0.0,0.547,0.453,0.8442,2,Opposition
700,@naa_two,493359583276961792,"Pouring heavens here! And apparently, its been 9yrs and 1day since the infamous 26th July. Chai n Kanda Bhajji time. :p",2014-07-27 11:37:45+00:00,pouring heavens here and apparently its been 9yrs and 1day since the infamous 26th july chai n kanda bhajji time p,-0.225,0.675,positive,0.0,0.87,0.13,0.4019,2,Opposition
701,@naa_two,493359583276961792,"Pouring heavens here! And apparently, its been 9yrs and 1day since the infamous 26th July. Chai n Kanda Bhajji time. :p",2014-07-27 11:37:45+00:00,pouring heavens here and apparently its been 9yrs and 1day since the infamous 26th july chai n kanda bhajji time p,-0.225,0.675,positive,0.0,0.87,0.13,0.4019,2,Opposition
702,@naa_two,492591309903765504,"Goa Dy CM Francis D'Souza getting it strght. Irrespective of the faith u follow, the culture, food, traditions, blood of India make u Hindu!",2014-07-25 08:44:54+00:00,goa dy cm francis d souza getting it strght irrespective of the faith u follow the culture food traditions blood of india make u hindu,0.0,0.0,positive,0.0,0.882,0.118,0.4215,2,Opposition
703,@naa_two,492337179813638144,Trending #RightWingFreeRun n having left leaning 'self proclaimed' intellectuals debating it has brought this nation down. #RightWingFreeRun,2014-07-24 15:55:05+00:00,trending rightwingfreerun n having left leaning self proclaimed intellectuals debating it has brought this nation down rightwingfreerun,-0.07777777777777779,0.14444444444444446,positive,0.0,0.852,0.148,0.3818,1,Modi
704,@naa_two,491227980446699520,RT @clutchplay: Ravindra Jadeja. Great sportsman. http://t.co/PlkLsZlZtB,2014-07-21 14:27:31+00:00,ravindra jadeja great sportsman,0.8,0.75,positive,0.0,0.423,0.577,0.6249,2,Opposition
705,@naa_two,491225058036043776,RT @ImZaheer: Well Done #TeamIndia on a fabulous test match win !! Great to see @ImIshant match winning bowling spell .....,2014-07-21 14:15:55+00:00,well done teamindia on a fabulous test match win great to see match winning bowling spell,0.625,0.725,positive,0.0,0.373,0.627,0.9501,0,Cricket
706,@naa_two,491220956770095104,"While there might be many match winning performances, Rahane hitting that tonne was defo the most commendable one. #EngvInd #TheBigTest",2014-07-21 13:59:37+00:00,while there might be many match winning performances rahane hitting that tonne was defo the most commendable one engvind thebigtest,0.5,0.5833333333333334,positive,0.0,0.848,0.152,0.5267,0,Cricket
707,@naa_two,491220268933582848,RT @sanjaymanjrekar: Eng may have comitted harakiri after lunch but Ind was the better side over 5 days. Deserving winners.,2014-07-21 13:56:53+00:00,eng may have comitted harakiri after lunch but ind was the better side over 5 days deserving winners,0.55,0.65,positive,0.0,0.652,0.348,0.8402,1,Modi
708,@naa_two,491220242060681217,RT @Gen_VKSingh: Congratulations #teamindia for a historic win at #thehomeofcricket #Lords @msdhoni you have made all of India proud!!,2014-07-21 13:56:46+00:00,congratulations teamindia for a historic win at thehomeofcricket lords you have made all of india proud,0.5333333333333333,0.4666666666666666,positive,0.0,0.526,0.474,0.8957,2,Opposition
709,@naa_two,491218145902723072,"RT @sardesairajdeep: One of the finest overseas wins by an Indian team! On a green wicket! And even better, Jadeja gets Anderson run out!",2014-07-21 13:48:27+00:00,one of the finest overseas wins by an indian team on a green wicket and even better jadeja gets anderson run out,0.19999999999999998,0.3333333333333333,positive,0.0,0.742,0.258,0.765,2,Opposition
710,@naa_two,491059473658572801,"This day, 45yrs back, the entire humanity was clicked in a pic. And we still await the day an Indian does so!! http://t.co/xxbVvAg2ar",2014-07-21 03:17:56+00:00,this day 45yrs back the entire humanity was clicked in a pic and we still await the day an indian does so,0.0,0.3125,positive,0.0,0.935,0.065,0.1027,2,Opposition
711,@naa_two,490885825727451136,"RT @SirJadeja: Lovers Vs Haters of Sir Jadeja :
RT if you Love Sir Jadeja 
Fav if you hate him.  #IndVsEng #EngvInd 

Let's see who wins.",2014-07-20 15:47:55+00:00,lovers vs haters of sir jadeja rt if you love sir jadeja fav if you hate him indvseng engvind let s see who wins,-1.850371707708594e-17,0.5666666666666667,positive,0.181,0.445,0.374,0.8126,0,Cricket
712,@naa_two,490115815803326464,"RT @bhogle: My aeronautical engineer friends always told me that my plane was the safest when it was cruising at an altitude of 33,000 ft.",2014-07-18 12:48:11+00:00,my aeronautical engineer friends always told me that my plane was the safest when it was cruising at an altitude of 33 000 ft,0.0,0.0,positive,0.0,0.791,0.209,0.7003,0,Cricket
